LFQ intensity Col0_Minus_BR1_TR1	LFQ intensity Col0_Minus_BR1_TR2	LFQ intensity Col0_Minus_BR2_TR1	LFQ intensity Col0_Minus_BR2_TR2	LFQ intensity Col0_Minus_BR3_TR1	LFQ intensity Col0_Minus_BR3_TR2	LFQ intensity Col0_Plus_BR1_TR1	LFQ intensity Col0_Plus_BR1_TR2	LFQ intensity Col0_Plus_BR2_TR1	LFQ intensity Col0_Plus_BR2_TR2	LFQ intensity Col0_Plus_BR3_TR1	LFQ intensity Col0_Plus_BR3_TR2	LFQ intensity PAG1_Minus_BR1_TR1	LFQ intensity PAG1_Minus_BR1_TR2	LFQ intensity PAG1_Minus_BR2_TR1	LFQ intensity PAG1_Minus_BR2_TR2	LFQ intensity PAG1_Minus_BR3_TR1	LFQ intensity PAG1_Minus_BR3_TR2	LFQ intensity PAG1_Plus_BR1_TR1	LFQ intensity PAG1_Plus_BR1_TR2	LFQ intensity PAG1_Plus_BR2_TR1	LFQ intensity PAG1_Plus_BR2_TR2	LFQ intensity PAG1_Plus_BR3_TR1	LFQ intensity PAG1_Plus_BR3_TR2	LFQ intensity RPT4a_Minus_BR1_TR1	LFQ intensity RPT4a_Minus_BR1_TR2	LFQ intensity RPT4a_Minus_BR2_TR1	LFQ intensity RPT4a_Minus_BR2_TR2	LFQ intensity RPT4a_Minus_BR3_TR1	LFQ intensity RPT4a_Minus_BR3_TR2	LFQ intensity RPT4a_Plus_BR1_TR1	LFQ intensity RPT4a_Plus_BR1_TR2	LFQ intensity RPT4a_Plus_BR2_TR1	LFQ intensity RPT4a_Plus_BR2_TR2	LFQ intensity RPT4a_Plus_BR3_TR1	LFQ intensity RPT4a_Plus_BR3_TR2	LFQ intensity RPT4b_Minus_BR1_TR1	LFQ intensity RPT4b_Minus_BR1_TR2	LFQ intensity RPT4b_Minus_BR2_TR1	LFQ intensity RPT4b_Minus_BR2_TR2	LFQ intensity RPT4b_Minus_BR3_TR1	LFQ intensity RPT4b_Minus_BR3_TR2	LFQ intensity RPT4b_Plus_BR1_TR1	LFQ intensity RPT4b_Plus_BR1_TR2	LFQ intensity RPT4b_Plus_BR2_TR1	LFQ intensity RPT4b_Plus_BR2_TR2	LFQ intensity RPT4b_Plus_BR3_TR1	LFQ intensity RPT4b_Plus_BR3_TR2	C: Only identified by site	C: Reverse	C: Potential contaminant	C: ProteasomeAnnotation	C: SubComplexAnnotation	C: GraphGroup	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS Count	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN							NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN			
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN							NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN			
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN							NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN			
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN							NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6;252597;252598;252599;252600;252601;252602;252603;252604;252605;252606;252607;252608;252609;252610;252611;252612;252613;252614;252615;252616;252617;252618;252619;252620;252621;252622;252623;252624;252625;252626;252627;252628;252629;252630;252631;252632;252633;252634;252635;252636;252637;252638;252639;252640;252641;252642;252643;252644;252645;252646;252647;252648;252649;252650;252651;252652;252653;252654;252655;252656;252657;252658;252659;252660;252661;252662;252663;252664;252665;252666;252667;252668;252669;252670;252671;252672;252673;252674;252675;252676;252677;252678;252679;252680;252681;252682;252683;252684;252685;252686;252687;252688;252689;252690;252691;252692;252693;252694;252695;252696;252697;252698;252699;252700;252701;252702;252703;252704;252705;252706;252707;252708;252709;252710;252711;252712;252713;252714;252715;252716;252717;252718;252719;252720;252721;252722;252723;252724;252725;252726;252727;252728;252729;252730;252731;252732;252733;252734;252735;252736;252737;252738;252739;252740;252741;252742;252743;252744;252745;252746;252747;252748;252749;252750;252751;252752;252753;252754;252755;252756;252757;252758;252759;252760;252761;252762;252763;252764;252765;252766;252767;252768;252769;252770;252771;252772;252773;252774;252775;252776;252777;252778;252779;252780;252781;252782;252783;252784;252785;252786;252787;252788;252789;252790;252791;252792;252793;252794;252795;252796;252797;252798;252799;252800;252801;252802;252803;252804;252805;252806;252807;252808;252809;252810;252811;252812;252813;252814;252815;252816;252817;252818;252819;252820;252821;252822;252823;252824;252825;252826;252827;252828;252829;252830;252831;252832;252833;252834;252835;252836;252837;252838;252839;252840;252841;252842;252843;252844;252845;252846;252847;252848;252849;252850;252851;252852;252853;252854;252855;252856;252857;252858;252859;252860;252861;252862;252863;252864;252865;252866;252867;252868;252869;252870;252871;255194;255195;255196;255197;255198;255199;255200;255201;255202;255203;255204;255205;255206;255207;255208;255209;255210;255211;255212;255213;255214;255215;255216;255217;255218;255219;255220;255221;255222;255223;255224;255225;255226;255227;255228;255229;255230;255231;255232;255233;255234;255235;255236;255237;255238;255239;255240;255241;255242;255243;255244;255245;255246;255247;255248;255249;255250;255251;255252;255253;255254;255255;255256;255257;255258;255259;255260;255261;255262;255263;255264;255265;255266;255267;255268;255269;255270;255271;255272;255273;255274;255275;255276;255277;255278;255279;255280;255281;255282;255283;255284;255285;255286;255287;255288;255289;255290;255291;255292;255293;255294;255295;255296;255297;255298;255299;255300;255301;255302;255303;255304;255305;255306;255307;255308;255309;255310;255311;255312;255313;255314;255315;255316;255317;255318;255319;255320;255321;255322;255323;255324;255325;255326;255327;255328;255329;255330;255331;255332;255333;255334;255335;255336;255337;255338;255339;255340;255341;255342;255343;255344;255345;255346;255347;255348;255349;255350;255351;255352;255353;255354;255355;255356;255357;255358;255359;255360;255361;255362;255363;255364;255365;255366;255367;255368;255369;255370;255371;255372;255373;255374;255375;255376;255377;255378;255379;255380;255381;255382;255383;255384;255385;255386;255387;255388;255389;255390;255391;255392;255393;255394;255395;255396;255397;255398;255399;255400;255401;255402;255403;255404;255405;255406;255407;255408;255409;255410;255411;255412;255413;255414	3319;3426;4216;17813;19205;19314;22469;26855;31024;31191;38939;39047;39382;39655;45753;48788;54539;54790;62731;62806;84340;84561;95318;104562;104631;105329;106450;117584;119595;119893;125301;125541;132237;132303;135221;141166;141260;144717;144812;157742;167914;167921;187205;187604;187774;189644;191599;191649;193838;193955;214030;214071;231756;232094;234482;252620;255235	5;20;160;191;244;295;328;358;390
39077000	36302000	58248000	49742000	36802000	37833000	0	0	0	2909100	5869700	5278300	45405000	53617000	73903000	66280000	67958000	53807000	0	0	0	0	19793000	0	56639000	50772000	57358000	55394000	41751000	51071000	0	0	0	0	0	0	62206000	55705000	54311000	47098000	60348000	56120000	0	0	0	0	8293100	11890000							9	2	2	62.1	20.2	20.2	14.018	0	5.5787	1321800000	45	AT3G05560.3;AT3G05560.2;AT3G05560.1	AT3G05560.3;AT3G05560.2;AT3G05560.1	AT3G05560.3 | Symbols:  | Ribosomal L22e protein family | chr3:1614641-1615204 FORWARD LENGTH=124;AT3G05560.2 | Symbols:  | Ribosomal L22e protein family | chr3:1614641-1615204 FORWARD LENGTH=124;AT3G05560.1 | Symbols:  | Ribosomal L22e protein family | ch
24701000	23464000	37692000	33178000	45531000	43112000	10244000	5825600	16958000	0	21503000	19915000	32766000	42405000	33353000	42161000	28989000	20987000	20934000	0	0	0	0	0	39541000	37941000	42112000	39398000	19276000	29403000	17115000	0	0	0	0	0	53115000	43527000	33484000	37268000	33316000	21822000	19925000	0	0	0	13211000	0							12	12	12	31.2	31.2	31.2	73.453	0	54.903	984180000	122	AT3G05900.1	AT3G05900.1	AT3G05900.1 | Symbols:  | neurofilament protein-related | chr3:1761408-1763854 REVERSE LENGTH=673
1340900	920030	0	1234300	0	2360700	0	0	1463100	1204300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2434200	0	0	0	0	0	0	0	0	0	0	3159800	4374900	0	0	0	0	0	0	0	0	0	0							1	1	1	8	8	8	21.445	0	11.152	18492000	6	AT3G06050.1	AT3G06050.1	AT3G06050.1 | Symbols: PRXIIF, ATPRXIIF | peroxiredoxin IIF | chr3:1826311-1827809 REVERSE LENGTH=201
8324300	6778900	13060000	18094000	13512000	12649000	4769300	10070000	0	7958800	11001000	11512000	15483000	17953000	28295000	47802000	38370000	28105000	30335000	33685000	12447000	13860000	21536000	22638000	16126000	17870000	20606000	20078000	13300000	16352000	15979000	26917000	8562700	0	17463000	0	13635000	17939000	13297000	15735000	11756000	9323500	10207000	21250000	0	0	6573600	9113500							9	9	9	21.5	21.5	21.5	65.813	0	37.605	732610000	73	AT3G06650.1;AT5G49460.1	AT3G06650.1;AT5G49460.1	AT3G06650.1 | Symbols: ACLB-1 | ATP-citrate lyase B-1 | chr3:2079247-2082633 REVERSE LENGTH=608;AT5G49460.1 | Symbols: ACLB-2 | ATP citrate lyase subunit B 2 | chr5:20055048-20058195 FORWARD LENGTH=608
0	0	2315100	3075900	5043100	3725800	0	0	0	0	2830200	2808900	6090600	4474800	4482100	4646000	9326300	5043800	0	3750100	0	0	0	0	1962100	2893300	2355200	0	1298000	2164000	0	0	0	0	0	0	3793300	1865500	3546300	1884100	3865300	4394200	0	2805100	0	0	0	0							5	3	3	15	10.3	10.3	58.644	0	7.1785	90439000	12	AT3G06720.2;AT3G06720.1	AT3G06720.2;AT3G06720.1	AT3G06720.2 | Symbols: AT-IMP, ATKAP ALPHA, AIMP ALPHA | importin alpha isoform 1 | chr3:2120559-2123555 FORWARD LENGTH=532;AT3G06720.1 | Symbols: AT-IMP, ATKAP ALPHA, AIMP ALPHA, IMPA-1, IMPA1 | importin alpha isoform 1 | chr3:2120559-2123555 FORWARD LENG
0	0	2184500	0	2862700	0	0	1442100	2555900	1531300	4171700	3956800	0	0	0	0	0	0	5509100	0	0	0	0	0	4505800	0	0	0	0	3198600	0	0	0	0	0	0	3079300	3650600	4706000	0	3623700	2504800	0	0	0	0	0	3437100							1	1	1	7.7	7.7	7.7	20.67	0	4.1083	52920000	4	AT3G06730.1	AT3G06730.1	AT3G06730.1 | Symbols: TRX P, TRX z | Thioredoxin z | chr3:2124276-2125845 FORWARD LENGTH=183
23062000	27286000	29205000	28580000	23621000	21179000	6118700	4353600	5997100	8014700	20529000	16004000	39600000	33628000	54302000	42184000	53799000	47931000	0	19481000	0	0	15318000	13699000	44297000	26890000	40671000	29957000	35368000	23934000	0	0	8751100	0	17235000	23437000	40026000	37353000	34497000	31605000	41535000	31147000	22595000	22198000	9184200	0	19075000	23850000							11	11	6	55.3	55.3	37.4	23.466	0	121.38	1097500000	75	AT3G07110.1;AT3G07110.2	AT3G07110.1;AT3G07110.2	AT3G07110.1 | Symbols:  | Ribosomal protein L13 family protein | chr3:2252092-2253332 FORWARD LENGTH=206;AT3G07110.2 | Symbols:  | Ribosomal protein L13 family protein | chr3:2252092-2253332 FORWARD LENGTH=207
7117500	6928700	14903000	7621300	4803800	5630200	0	0	1331800	0	1498800	2510400	9258700	10980000	11276000	15371000	13961000	19388000	0	0	0	0	0	0	17115000	0	16171000	0	10396000	8417500	0	3893000	0	0	0	0	12388000	13539000	0	12300000	10583000	14288000	0	0	0	0	0	0							1	1	1	23.9	23.9	23.9	5.3049	0	14.524	251670000	12	AT3G07230.1	AT3G07230.1	AT3G07230.1 | Symbols:  | wound-responsive protein-related | chr3:2299920-2300183 FORWARD LENGTH=46
0	0	0	0	0	0	0	0	6115900	0	0	0	2067800000	1651100000	1166100000	1570200000	1392500000	1148500000	969120000	934040000	627410000	643800000	532090000	534220000	0	0	0	0	0	0	12222000	10401000	0	0	0	0	0	0	0	0	0	0	0	0	12720000	7785500	0	0				PIP1	PIP_CP	Assembly	18	18	18	75.1	75.1	75.1	27.028	0	323.31	13426000000	425	AT3G07640.1	AT3G07640.1	AT3G07640.1 | Symbols:  | unknown protein;Has 27 Blast hits to 27 proteins in 10 species: Archae - 0;Bacteria - 0;Metazoa - 0;Fungi - 0;Plants - 27;Viruses - 0;Other Eukaryotes - 0 (source: NCBI BLink). | chr3:2438171-2439661 FORWARD LENGTH=241
0	0	0	0	3326800	3111400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							4	1	1	6.1	1.8	1.8	90.566	0.0067437	2.8695	6438200	1	AT3G07770.1	AT3G07770.1	AT3G07770.1 | Symbols: Hsp89.1, AtHsp90.6, AtHsp90-6 | HEAT SHOCK PROTEIN 89.1 | chr3:2479611-2483970 FORWARD LENGTH=799
0	0	4863700	5569500	5073000	4442100	0	0	0	0	4879400	2175300	0	0	0	6576700	0	0	0	0	0	0	0	0	7628300	0	6806200	6679700	6440500	0	0	0	0	0	0	0	8323700	7922900	5833600	5014800	10917000	4750800	0	0	0	0	0	0							43	3	3	31.2	2.5	2.5	193.27	0	7.9876	103900000	18	AT3G08530.1	AT3G08530.1	AT3G08530.1 | Symbols:  | Clathrin, heavy chain | chr3:2587171-2595411 REVERSE LENGTH=1703
5973500	10132000	4673900	4477600	4886500	5358900	8384500	5262800	15410000	15915000	19397000	17962000	32353000	24277000	11108000	18585000	14816000	21151000	73622000	56240000	29839000	38176000	21715000	16845000	21697000	28411000	22074000	18838000	17351000	25746000	13317000	0	12579000	14416000	29003000	48725000	11990000	15295000	20754000	24153000	18828000	16931000	46837000	39093000	79211000	61792000	37382000	50717000							7	7	5	20.7	20.7	15.5	41.475	0	35.546	1151700000	71	AT3G08580.2;AT3G08580.1;AT4G28390.1	AT3G08580.2;AT3G08580.1	AT3G08580.2 | Symbols: AAC1 | ADP/ATP carrier 1 | chr3:2605706-2607030 REVERSE LENGTH=381;AT3G08580.1 | Symbols: AAC1 | ADP/ATP carrier 1 | chr3:2605706-2607030 REVERSE LENGTH=381
91991000	77205000	66953000	53125000	54632000	48766000	6198600	17302000	35922000	30737000	32260000	29088000	182770000	165710000	204410000	212060000	136050000	92180000	85208000	87378000	57205000	67850000	60336000	52966000	110640000	96993000	92603000	84654000	54574000	56535000	0	30222000	23518000	28347000	26904000	32324000	101840000	89807000	63857000	71777000	86454000	68478000	35246000	31668000	55613000	40776000	31625000	41976000							24	24	15	58	58	38	60.763	0	323.31	3304700000	313	AT3G08590.2;AT3G08590.1	AT3G08590.2;AT3G08590.1	AT3G08590.2 | Symbols:  | Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent | chr3:2608683-2611237 REVERSE LENGTH=560;AT3G08590.1 | Symbols:  | Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent | chr3:2608683-2611237 REVERSE LENGTH=56
2221600	0	2456700	0	3405200	2713600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							1	1	1	6.4	6.4	6.4	26.228	0.007533	2.7553	10797000	1	AT3G08740.1	AT3G08740.1	AT3G08740.1 | Symbols:  | elongation factor P (EF-P) family protein | chr3:2654788-2656154 REVERSE LENGTH=236
0	0	662490	0	0	0	0	0	0	0	0	0	0	0	2524600	1639400	0	0	0	0	0	0	0	0	0	0	0	649240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							1	1	1	2	2	2	96.4	0	8.7521	5475700	1	AT3G08943.1;AT3G08947.1	AT3G08943.1;AT3G08947.1	AT3G08943.1 | Symbols:  | ARM repeat superfamily protein | chr3:2719198-2721911 REVERSE LENGTH=871;AT3G08947.1 | Symbols:  | ARM repeat superfamily protein | chr3:2724007-2726722 FORWARD LENGTH=873
84185000	72368000	100580000	89691000	71876000	60391000	15006000	12034000	21045000	18515000	77241000	65135000	129160000	110430000	168740000	189960000	164820000	147330000	112940000	103970000	36075000	52583000	102260000	122050000	120140000	106190000	108000000	113860000	86154000	97738000	57608000	52458000	0	27970000	110720000	109720000	121240000	104390000	104230000	114390000	113490000	102610000	95591000	88392000	32277000	0	102590000	111680000							14	14	14	51.9	51.9	51.9	34.133	0	164.3	4219500000	303	AT3G09200.1;AT3G11250.1;AT3G09200.2;AT2G40010.1	AT3G09200.1;AT3G11250.1;AT3G09200.2;AT2G40010.1	AT3G09200.1 | Symbols:  | Ribosomal protein L10 family protein | chr3:2823364-2825020 REVERSE LENGTH=320;AT3G11250.1 | Symbols:  | Ribosomal protein L10 family protein | chr3:3521453-3522826 FORWARD LENGTH=323;AT3G09200.2 | Symbols:  | Ribosomal protein L1
262980000	280220000	340680000	321320000	272130000	249980000	118420000	109360000	507110000	469510000	452050000	435590000	910370000	775560000	1103200000	1429500000	670890000	663730000	466300000	396130000	311790000	337960000	393330000	477920000	407170000	468680000	609750000	604580000	273010000	351210000	242270000	236480000	354540000	285250000	297670000	354830000	649420000	628610000	505760000	485990000	537560000	561680000	486740000	468250000	261090000	267350000	352110000	423490000							27	27	23	65.3	65.3	58.4	59.72	0	323.31	22280000000	1018	AT3G09260.1;AT5G28510.1;AT1G52400.2;AT3G21370.1;AT1G52400.3;AT1G52400.1	AT3G09260.1	AT3G09260.1 | Symbols: PYK10, PSR3.1, BGLU23, LEB | Glycosyl hydrolase superfamily protein | chr3:2840657-2843730 REVERSE LENGTH=524
69857000	64050000	81687000	70624000	66833000	70101000	34770000	33697000	68703000	52859000	75468000	75664000	305450000	276410000	285250000	305420000	319310000	306850000	61253000	76049000	44180000	45585000	73993000	68409000	145920000	139480000	128400000	123930000	106450000	133510000	53614000	49292000	70870000	67933000	61080000	68637000	145550000	139500000	99021000	102700000	118600000	110050000	64014000	47659000	0	0	64795000	63402000							35	13	12	50.5	20.5	18.8	71.147	0	307.11	5039100000	360	AT3G09440.2;AT3G09440.1	AT3G09440.2;AT3G09440.1	AT3G09440.2 | Symbols:  | Heat shock protein 70 (Hsp 70) family protein | chr3:2903434-2905632 REVERSE LENGTH=649;AT3G09440.1 | Symbols:  | Heat shock protein 70 (Hsp 70) family protein | chr3:2903434-2905632 REVERSE LENGTH=649
22109000	23175000	33474000	24108000	10283000	14961000	2236600	1600700	1870000	0	10222000	7717100	35611000	35074000	45684000	48796000	45104000	40675000	8378300	10493000	0	0	10640000	14927000	34028000	26927000	32122000	29997000	15274000	20124000	5242600	5214200	0	0	9482900	12422000	33509000	28378000	27616000	25218000	29847000	25236000	9270900	14455000	0	0	18212000	15986000							7	7	3	33.3	33.3	18.7	14.285	0	23.172	865700000	54	AT3G09500.1;AT3G55170.2;AT3G55170.1	AT3G09500.1;AT3G55170.2;AT3G55170.1	AT3G09500.1 | Symbols:  | Ribosomal L29 family protein  | chr3:2917047-2917895 FORWARD LENGTH=123;AT3G55170.2 | Symbols:  | Ribosomal L29 family protein  | chr3:20453136-20454293 REVERSE LENGTH=123;AT3G55170.1 | Symbols:  | Ribosomal L29 family protein  |
75433000	75899000	95898000	96343000	81749000	78634000	12414000	18838000	27906000	20260000	61276000	67439000	104320000	119920000	117810000	204780000	191570000	197350000	76824000	68970000	33010000	27383000	78898000	78007000	120650000	107340000	95298000	106950000	77919000	95756000	46788000	53838000	25784000	17368000	81891000	73088000	100840000	125210000	79588000	98714000	132720000	108290000	59424000	52600000	25839000	26548000	73273000	91437000							25	25	10	57.6	57.6	19.7	44.702	0	323.31	3891900000	222	AT3G09630.1;AT3G09630.2	AT3G09630.1;AT3G09630.2	AT3G09630.1 | Symbols:  | Ribosomal protein L4/L1 family | chr3:2953813-2955444 FORWARD LENGTH=406;AT3G09630.2 | Symbols:  | Ribosomal protein L4/L1 family | chr3:2953813-2955444 FORWARD LENGTH=405
0	0	0	0	1866200	1715400	0	0	0	0	0	0	0	0	0	0	0	3788800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							4	2	2	15.2	8	8	40.575	0	6.6343	7370400	3	AT3G09810.1	AT3G09810.1	AT3G09810.1 | Symbols: IDH-VI | isocitrate dehydrogenase VI | chr3:3008753-3011070 FORWARD LENGTH=374
12757000	10844000	19368000	18794000	10089000	10550000	13303000	16126000	10112000	6293300	7482600	9216900	0	0	68082000	55757000	43359000	27573000	54216000	65582000	13590000	14518000	14415000	20683000	16217000	14503000	0	10323000	20891000	17000000	37754000	34810000	0	8994200	14908000	10971000	33920000	33745000	12791000	13345000	0	8667700	12891000	22719000	9639100	0	10981000	15523000							7	7	7	38.1	38.1	38.1	33.326	0	92.297	883300000	80	AT3G09820.2;AT3G09820.1;AT5G03300.1	AT3G09820.2;AT3G09820.1;AT5G03300.1	AT3G09820.2 | Symbols: ADK1 | adenosine kinase 1 | chr3:3012645-3014624 FORWARD LENGTH=302;AT3G09820.1 | Symbols: ADK1, ATADK1 | adenosine kinase 1 | chr3:3012122-3014624 FORWARD LENGTH=344;AT5G03300.1 | Symbols: ADK2 | adenosine kinase 2 | chr5:796573-798
32415000	19822000	41956000	38580000	27042000	32532000	15563000	11364000	10130000	5178100	24340000	21247000	86357000	61374000	108560000	99429000	97353000	96327000	19215000	0	6890200	26291000	16868000	17344000	49473000	59063000	51943000	46777000	49307000	67442000	20157000	26607000	0	2724200	28784000	29084000	77111000	65394000	44688000	43909000	54815000	56112000	16228000	22423000	0	0	15730000	24592000							22	22	22	37.3	37.3	37.3	89.392	0	184.15	1774300000	207	AT3G09840.1;AT5G03340.1;AT3G53230.1	AT3G09840.1;AT5G03340.1;AT3G53230.1	AT3G09840.1 | Symbols: CDC48, ATCDC48, CDC48A | cell division cycle 48 | chr3:3019494-3022832 FORWARD LENGTH=809;AT5G03340.1 | Symbols:  | ATPase, AAA-type, CDC48 protein | chr5:810091-813133 REVERSE LENGTH=810;AT3G53230.1 | Symbols:  | ATPase, AAA-type, C
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1498100	0	0	0	0	0	0	0	0	0	0							4	2	2	22.7	14.8	14.8	23.834	0	3.9264	26356000	1	AT5G59840.1;AT5G03520.1;AT3G46060.3;AT3G46060.2;AT3G46060.1;AT3G09900.1;AT3G53610.3;AT3G53610.2;AT3G53610.1;AT5G03520.2	AT5G59840.1;AT5G03520.1;AT3G46060.3;AT3G46060.2;AT3G46060.1;AT3G09900.1;AT3G53610.3;AT3G53610.2;AT3G53610.1;AT5G03520.2	AT5G59840.1 | Symbols:  | Ras-related small GTP-binding family protein | chr5:24107450-24109049 REVERSE LENGTH=216;AT5G03520.1 | Symbols: ATRAB8C, ATRABE1D, ATRAB-E1D, RAB-E1D, RAB8C | RAB GTPase homolog 8C | chr5:883679-885158 FORWARD LENGTH=216;AT3G46060
0	0	0	0	12801000	7590400	0	0	0	0	0	2361600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							3	3	3	20.4	20.4	20.4	24.504	0	8.0905	22753000	3	AT3G10060.1	AT3G10060.1	AT3G10060.1 | Symbols:  | FKBP-like peptidyl-prolyl cis-trans isomerase family protein | chr3:3102291-3103801 FORWARD LENGTH=230
25567000	19237000	34928000	29623000	30264000	29465000	0	3345800	8101300	5595600	18451000	18547000	79907000	53496000	108620000	100950000	104110000	66796000	0	11422000	11787000	10892000	16136000	23188000	55265000	51323000	52169000	41162000	38978000	41711000	14630000	10670000	5529400	9922500	29482000	22623000	63915000	43262000	37616000	45065000	50746000	45658000	22423000	13596000	16948000	15948000	21619000	22479000							7	7	6	71.9	71.9	53.1	7.3705	0	61.683	1583200000	115	AT5G03850.1;AT3G10090.1	AT5G03850.1;AT3G10090.1	AT5G03850.1 | Symbols:  | Nucleic acid-binding, OB-fold-like protein | chr5:1028542-1028736 REVERSE LENGTH=64;AT3G10090.1 | Symbols:  | Nucleic acid-binding, OB-fold-like protein | chr3:3108960-3109154 REVERSE LENGTH=64
0	0	0	0	0	1643300	0	1238000	0	724420	0	605320	0	0	0	0	0	0	1454600	2328500	0	0	0	0	0	0	0	0	0	0	0	3447200	0	0	0	0	0	1945000	0	0	0	0	0	0	0	0	0	0							2	2	2	11.3	11.3	11.3	25.344	0	5.0532	13386000	4	AT3G10920.2;AT3G10920.1	AT3G10920.2;AT3G10920.1	AT3G10920.2 | Symbols: MSD1 | manganese superoxide dismutase 1 | chr3:3418015-3419581 FORWARD LENGTH=230;AT3G10920.1 | Symbols: MSD1, MEE33, ATMSD1 | manganese superoxide dismutase 1 | chr3:3418015-3419581 FORWARD LENGTH=231
11349000	8114600	16276000	14756000	14341000	15972000	0	0	7656800	4378800	10233000	10531000	0	0	22319000	24548000	24433000	15087000	13925000	15754000	0	0	15944000	15520000	25752000	22109000	26941000	26723000	20223000	21585000	11644000	11675000	0	0	29673000	14624000	20525000	21101000	14681000	17990000	18030000	22452000	26565000	19827000	46967000	12962000	13746000	15162000							47	47	7	33.1	33.1	5.3	193.24	0	246.46	722090000	63	AT3G11130.1	AT3G11130.1	AT3G11130.1 | Symbols:  | Clathrin, heavy chain | chr3:3482575-3491667 REVERSE LENGTH=1705
0	0	0	0	0	0	0	0	0	0	0	0	248020000	215590000	124440000	135670000	348760000	221600000	539400000	579480000	190730000	197820000	199630000	225980000	937350000	866940000	934360000	743830000	635000000	628850000	402530000	422150000	611410000	546480000	714650000	613020000	533950000	388660000	435920000	420740000	476870000	346340000	417820000	334580000	766510000	657360000	284460000	313860000				RPN8b	RP	RPN	24	10	10	81	47.1	47.1	35.085	0	323.31	17065000000	605	AT3G11270.1;AT3G11270.2	AT3G11270.1;AT3G11270.2	AT3G11270.1 | Symbols: MEE34 | Mov34/MPN/PAD-1 family protein | chr3:3528989-3531317 FORWARD LENGTH=310;AT3G11270.2 | Symbols: MEE34 | Mov34/MPN/PAD-1 family protein | chr3:3528989-3531317 FORWARD LENGTH=307
