LFQ intensity Col0_Minus_BR1_TR1	LFQ intensity Col0_Minus_BR1_TR2	LFQ intensity Col0_Minus_BR2_TR1	LFQ intensity Col0_Minus_BR2_TR2	LFQ intensity Col0_Minus_BR3_TR1	LFQ intensity Col0_Minus_BR3_TR2	LFQ intensity Col0_Plus_BR1_TR1	LFQ intensity Col0_Plus_BR1_TR2	LFQ intensity Col0_Plus_BR2_TR1	LFQ intensity Col0_Plus_BR2_TR2	LFQ intensity Col0_Plus_BR3_TR1	LFQ intensity Col0_Plus_BR3_TR2	LFQ intensity PAG1_Minus_BR1_TR1	LFQ intensity PAG1_Minus_BR1_TR2	LFQ intensity PAG1_Minus_BR2_TR1	LFQ intensity PAG1_Minus_BR2_TR2	LFQ intensity PAG1_Minus_BR3_TR1	LFQ intensity PAG1_Minus_BR3_TR2	LFQ intensity PAG1_Plus_BR1_TR1	LFQ intensity PAG1_Plus_BR1_TR2	LFQ intensity PAG1_Plus_BR2_TR1	LFQ intensity PAG1_Plus_BR2_TR2	LFQ intensity PAG1_Plus_BR3_TR1	LFQ intensity PAG1_Plus_BR3_TR2	LFQ intensity RPT4a_Minus_BR1_TR1	LFQ intensity RPT4a_Minus_BR1_TR2	LFQ intensity RPT4a_Minus_BR2_TR1	LFQ intensity RPT4a_Minus_BR2_TR2	LFQ intensity RPT4a_Minus_BR3_TR1	LFQ intensity RPT4a_Minus_BR3_TR2	LFQ intensity RPT4a_Plus_BR1_TR1	LFQ intensity RPT4a_Plus_BR1_TR2	LFQ intensity RPT4a_Plus_BR2_TR1	LFQ intensity RPT4a_Plus_BR2_TR2	LFQ intensity RPT4a_Plus_BR3_TR1	LFQ intensity RPT4a_Plus_BR3_TR2	LFQ intensity RPT4b_Minus_BR1_TR1	LFQ intensity RPT4b_Minus_BR1_TR2	LFQ intensity RPT4b_Minus_BR2_TR1	LFQ intensity RPT4b_Minus_BR2_TR2	LFQ intensity RPT4b_Minus_BR3_TR1	LFQ intensity RPT4b_Minus_BR3_TR2	LFQ intensity RPT4b_Plus_BR1_TR1	LFQ intensity RPT4b_Plus_BR1_TR2	LFQ intensity RPT4b_Plus_BR2_TR1	LFQ intensity RPT4b_Plus_BR2_TR2	LFQ intensity RPT4b_Plus_BR3_TR1	LFQ intensity RPT4b_Plus_BR3_TR2	C: Only identified by site	C: Reverse	C: Potential contaminant	C: ProteasomeAnnotation	C: SubComplexAnnotation	C: GraphGroup	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS Count	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
0	0	2315100	3075900	5043100	3725800	0	0	0	0	2830200	2808900	6090600	4474800	4482100	4646000	9326300	5043800	0	3750100	0	0	0	0	1962100	2893300	2355200	0	1298000	2164000	0	0	0	0	0	0	3793300	1865500	3546300	1884100	3865300	4394200	0	2805100	0	0	0	0							5	3	3	15	10.3	10.3	58.644	0	7.1785	90439000	12	AT3G06720.2;AT3G06720.1	AT3G06720.2;AT3G06720.1	AT3G06720.2 | Symbols: AT-IMP, ATKAP ALPHA, AIMP ALPHA | importin alpha isoform 1 | chr3:2120559-2123555 FORWARD LENGTH=532;AT3G06720.1 | Symbols: AT-IMP, ATKAP ALPHA, AIMP ALPHA, IMPA-1, IMPA1 | importin alpha isoform 1 | chr3:2120559-2123555 FORWARD LENG
0	0	2184500	0	2862700	0	0	1442100	2555900	1531300	4171700	3956800	0	0	0	0	0	0	5509100	0	0	0	0	0	4505800	0	0	0	0	3198600	0	0	0	0	0	0	3079300	3650600	4706000	0	3623700	2504800	0	0	0	0	0	3437100							1	1	1	7.7	7.7	7.7	20.67	0	4.1083	52920000	4	AT3G06730.1	AT3G06730.1	AT3G06730.1 | Symbols: TRX P, TRX z | Thioredoxin z | chr3:2124276-2125845 FORWARD LENGTH=183
23062000	27286000	29205000	28580000	23621000	21179000	6118700	4353600	5997100	8014700	20529000	16004000	39600000	33628000	54302000	42184000	53799000	47931000	0	19481000	0	0	15318000	13699000	44297000	26890000	40671000	29957000	35368000	23934000	0	0	8751100	0	17235000	23437000	40026000	37353000	34497000	31605000	41535000	31147000	22595000	22198000	9184200	0	19075000	23850000							11	11	6	55.3	55.3	37.4	23.466	0	121.38	1097500000	75	AT3G07110.1;AT3G07110.2	AT3G07110.1;AT3G07110.2	AT3G07110.1 | Symbols:  | Ribosomal protein L13 family protein | chr3:2252092-2253332 FORWARD LENGTH=206;AT3G07110.2 | Symbols:  | Ribosomal protein L13 family protein | chr3:2252092-2253332 FORWARD LENGTH=207
7117500	6928700	14903000	7621300	4803800	5630200	0	0	1331800	0	1498800	2510400	9258700	10980000	11276000	15371000	13961000	19388000	0	0	0	0	0	0	17115000	0	16171000	0	10396000	8417500	0	3893000	0	0	0	0	12388000	13539000	0	12300000	10583000	14288000	0	0	0	0	0	0							1	1	1	23.9	23.9	23.9	5.3049	0	14.524	251670000	12	AT3G07230.1	AT3G07230.1	AT3G07230.1 | Symbols:  | wound-responsive protein-related | chr3:2299920-2300183 FORWARD LENGTH=46
0	0	0	0	0	0	0	0	6115900	0	0	0	2067800000	1651100000	1166100000	1570200000	1392500000	1148500000	969120000	934040000	627410000	643800000	532090000	534220000	0	0	0	0	0	0	12222000	10401000	0	0	0	0	0	0	0	0	0	0	0	0	12720000	7785500	0	0				PIP1	PIP_CP	Assembly	18	18	18	75.1	75.1	75.1	27.028	0	323.31	13426000000	425	AT3G07640.1	AT3G07640.1	AT3G07640.1 | Symbols:  | unknown protein;Has 27 Blast hits to 27 proteins in 10 species: Archae - 0;Bacteria - 0;Metazoa - 0;Fungi - 0;Plants - 27;Viruses - 0;Other Eukaryotes - 0 (source: NCBI BLink). | chr3:2438171-2439661 FORWARD LENGTH=241
0	0	0	0	3326800	3111400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							4	1	1	6.1	1.8	1.8	90.566	0.0067437	2.8695	6438200	1	AT3G07770.1	AT3G07770.1	AT3G07770.1 | Symbols: Hsp89.1, AtHsp90.6, AtHsp90-6 | HEAT SHOCK PROTEIN 89.1 | chr3:2479611-2483970 FORWARD LENGTH=799
0	0	4863700	5569500	5073000	4442100	0	0	0	0	4879400	2175300	0	0	0	6576700	0	0	0	0	0	0	0	0	7628300	0	6806200	6679700	6440500	0	0	0	0	0	0	0	8323700	7922900	5833600	5014800	10917000	4750800	0	0	0	0	0	0							43	3	3	31.2	2.5	2.5	193.27	0	7.9876	103900000	18	AT3G08530.1	AT3G08530.1	AT3G08530.1 | Symbols:  | Clathrin, heavy chain | chr3:2587171-2595411 REVERSE LENGTH=1703
5973500	10132000	4673900	4477600	4886500	5358900	8384500	5262800	15410000	15915000	19397000	17962000	32353000	24277000	11108000	18585000	14816000	21151000	73622000	56240000	29839000	38176000	21715000	16845000	21697000	28411000	22074000	18838000	17351000	25746000	13317000	0	12579000	14416000	29003000	48725000	11990000	15295000	20754000	24153000	18828000	16931000	46837000	39093000	79211000	61792000	37382000	50717000							7	7	5	20.7	20.7	15.5	41.475	0	35.546	1151700000	71	AT3G08580.2;AT3G08580.1;AT4G28390.1	AT3G08580.2;AT3G08580.1	AT3G08580.2 | Symbols: AAC1 | ADP/ATP carrier 1 | chr3:2605706-2607030 REVERSE LENGTH=381;AT3G08580.1 | Symbols: AAC1 | ADP/ATP carrier 1 | chr3:2605706-2607030 REVERSE LENGTH=381
91991000	77205000	66953000	53125000	54632000	48766000	6198600	17302000	35922000	30737000	32260000	29088000	182770000	165710000	204410000	212060000	136050000	92180000	85208000	87378000	57205000	67850000	60336000	52966000	110640000	96993000	92603000	84654000	54574000	56535000	0	30222000	23518000	28347000	26904000	32324000	101840000	89807000	63857000	71777000	86454000	68478000	35246000	31668000	55613000	40776000	31625000	41976000							24	24	15	58	58	38	60.763	0	323.31	3304700000	313	AT3G08590.2;AT3G08590.1	AT3G08590.2;AT3G08590.1	AT3G08590.2 | Symbols:  | Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent | chr3:2608683-2611237 REVERSE LENGTH=560;AT3G08590.1 | Symbols:  | Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent | chr3:2608683-2611237 REVERSE LENGTH=56
2221600	0	2456700	0	3405200	2713600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							1	1	1	6.4	6.4	6.4	26.228	0.007533	2.7553	10797000	1	AT3G08740.1	AT3G08740.1	AT3G08740.1 | Symbols:  | elongation factor P (EF-P) family protein | chr3:2654788-2656154 REVERSE LENGTH=236
0	0	662490	0	0	0	0	0	0	0	0	0	0	0	2524600	1639400	0	0	0	0	0	0	0	0	0	0	0	649240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							1	1	1	2	2	2	96.4	0	8.7521	5475700	1	AT3G08943.1;AT3G08947.1	AT3G08943.1;AT3G08947.1	AT3G08943.1 | Symbols:  | ARM repeat superfamily protein | chr3:2719198-2721911 REVERSE LENGTH=871;AT3G08947.1 | Symbols:  | ARM repeat superfamily protein | chr3:2724007-2726722 FORWARD LENGTH=873
84185000	72368000	100580000	89691000	71876000	60391000	15006000	12034000	21045000	18515000	77241000	65135000	129160000	110430000	168740000	189960000	164820000	147330000	112940000	103970000	36075000	52583000	102260000	122050000	120140000	106190000	108000000	113860000	86154000	97738000	57608000	52458000	0	27970000	110720000	109720000	121240000	104390000	104230000	114390000	113490000	102610000	95591000	88392000	32277000	0	102590000	111680000							14	14	14	51.9	51.9	51.9	34.133	0	164.3	4219500000	303	AT3G09200.1;AT3G11250.1;AT3G09200.2;AT2G40010.1	AT3G09200.1;AT3G11250.1;AT3G09200.2;AT2G40010.1	AT3G09200.1 | Symbols:  | Ribosomal protein L10 family protein | chr3:2823364-2825020 REVERSE LENGTH=320;AT3G11250.1 | Symbols:  | Ribosomal protein L10 family protein | chr3:3521453-3522826 FORWARD LENGTH=323;AT3G09200.2 | Symbols:  | Ribosomal protein L1
262980000	280220000	340680000	321320000	272130000	249980000	118420000	109360000	507110000	469510000	452050000	435590000	910370000	775560000	1103200000	1429500000	670890000	663730000	466300000	396130000	311790000	337960000	393330000	477920000	407170000	468680000	609750000	604580000	273010000	351210000	242270000	236480000	354540000	285250000	297670000	354830000	649420000	628610000	505760000	485990000	537560000	561680000	486740000	468250000	261090000	267350000	352110000	423490000							27	27	23	65.3	65.3	58.4	59.72	0	323.31	22280000000	1018	AT3G09260.1;AT5G28510.1;AT1G52400.2;AT3G21370.1;AT1G52400.3;AT1G52400.1	AT3G09260.1	AT3G09260.1 | Symbols: PYK10, PSR3.1, BGLU23, LEB | Glycosyl hydrolase superfamily protein | chr3:2840657-2843730 REVERSE LENGTH=524
69857000	64050000	81687000	70624000	66833000	70101000	34770000	33697000	68703000	52859000	75468000	75664000	305450000	276410000	285250000	305420000	319310000	306850000	61253000	76049000	44180000	45585000	73993000	68409000	145920000	139480000	128400000	123930000	106450000	133510000	53614000	49292000	70870000	67933000	61080000	68637000	145550000	139500000	99021000	102700000	118600000	110050000	64014000	47659000	0	0	64795000	63402000							35	13	12	50.5	20.5	18.8	71.147	0	307.11	5039100000	360	AT3G09440.2;AT3G09440.1	AT3G09440.2;AT3G09440.1	AT3G09440.2 | Symbols:  | Heat shock protein 70 (Hsp 70) family protein | chr3:2903434-2905632 REVERSE LENGTH=649;AT3G09440.1 | Symbols:  | Heat shock protein 70 (Hsp 70) family protein | chr3:2903434-2905632 REVERSE LENGTH=649
22109000	23175000	33474000	24108000	10283000	14961000	2236600	1600700	1870000	0	10222000	7717100	35611000	35074000	45684000	48796000	45104000	40675000	8378300	10493000	0	0	10640000	14927000	34028000	26927000	32122000	29997000	15274000	20124000	5242600	5214200	0	0	9482900	12422000	33509000	28378000	27616000	25218000	29847000	25236000	9270900	14455000	0	0	18212000	15986000							7	7	3	33.3	33.3	18.7	14.285	0	23.172	865700000	54	AT3G09500.1;AT3G55170.2;AT3G55170.1	AT3G09500.1;AT3G55170.2;AT3G55170.1	AT3G09500.1 | Symbols:  | Ribosomal L29 family protein  | chr3:2917047-2917895 FORWARD LENGTH=123;AT3G55170.2 | Symbols:  | Ribosomal L29 family protein  | chr3:20453136-20454293 REVERSE LENGTH=123;AT3G55170.1 | Symbols:  | Ribosomal L29 family protein  |
75433000	75899000	95898000	96343000	81749000	78634000	12414000	18838000	27906000	20260000	61276000	67439000	104320000	119920000	117810000	204780000	191570000	197350000	76824000	68970000	33010000	27383000	78898000	78007000	120650000	107340000	95298000	106950000	77919000	95756000	46788000	53838000	25784000	17368000	81891000	73088000	100840000	125210000	79588000	98714000	132720000	108290000	59424000	52600000	25839000	26548000	73273000	91437000							25	25	10	57.6	57.6	19.7	44.702	0	323.31	3891900000	222	AT3G09630.1;AT3G09630.2	AT3G09630.1;AT3G09630.2	AT3G09630.1 | Symbols:  | Ribosomal protein L4/L1 family | chr3:2953813-2955444 FORWARD LENGTH=406;AT3G09630.2 | Symbols:  | Ribosomal protein L4/L1 family | chr3:2953813-2955444 FORWARD LENGTH=405
0	0	0	0	1866200	1715400	0	0	0	0	0	0	0	0	0	0	0	3788800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							4	2	2	15.2	8	8	40.575	0	6.6343	7370400	3	AT3G09810.1	AT3G09810.1	AT3G09810.1 | Symbols: IDH-VI | isocitrate dehydrogenase VI | chr3:3008753-3011070 FORWARD LENGTH=374
12757000	10844000	19368000	18794000	10089000	10550000	13303000	16126000	10112000	6293300	7482600	9216900	0	0	68082000	55757000	43359000	27573000	54216000	65582000	13590000	14518000	14415000	20683000	16217000	14503000	0	10323000	20891000	17000000	37754000	34810000	0	8994200	14908000	10971000	33920000	33745000	12791000	13345000	0	8667700	12891000	22719000	9639100	0	10981000	15523000							7	7	7	38.1	38.1	38.1	33.326	0	92.297	883300000	80	AT3G09820.2;AT3G09820.1;AT5G03300.1	AT3G09820.2;AT3G09820.1;AT5G03300.1	AT3G09820.2 | Symbols: ADK1 | adenosine kinase 1 | chr3:3012645-3014624 FORWARD LENGTH=302;AT3G09820.1 | Symbols: ADK1, ATADK1 | adenosine kinase 1 | chr3:3012122-3014624 FORWARD LENGTH=344;AT5G03300.1 | Symbols: ADK2 | adenosine kinase 2 | chr5:796573-798
32415000	19822000	41956000	38580000	27042000	32532000	15563000	11364000	10130000	5178100	24340000	21247000	86357000	61374000	108560000	99429000	97353000	96327000	19215000	0	6890200	26291000	16868000	17344000	49473000	59063000	51943000	46777000	49307000	67442000	20157000	26607000	0	2724200	28784000	29084000	77111000	65394000	44688000	43909000	54815000	56112000	16228000	22423000	0	0	15730000	24592000							22	22	22	37.3	37.3	37.3	89.392	0	184.15	1774300000	207	AT3G09840.1;AT5G03340.1;AT3G53230.1	AT3G09840.1;AT5G03340.1;AT3G53230.1	AT3G09840.1 | Symbols: CDC48, ATCDC48, CDC48A | cell division cycle 48 | chr3:3019494-3022832 FORWARD LENGTH=809;AT5G03340.1 | Symbols:  | ATPase, AAA-type, CDC48 protein | chr5:810091-813133 REVERSE LENGTH=810;AT3G53230.1 | Symbols:  | ATPase, AAA-type, C
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1498100	0	0	0	0	0	0	0	0	0	0							4	2	2	22.7	14.8	14.8	23.834	0	3.9264	26356000	1	AT5G59840.1;AT5G03520.1;AT3G46060.3;AT3G46060.2;AT3G46060.1;AT3G09900.1;AT3G53610.3;AT3G53610.2;AT3G53610.1;AT5G03520.2	AT5G59840.1;AT5G03520.1;AT3G46060.3;AT3G46060.2;AT3G46060.1;AT3G09900.1;AT3G53610.3;AT3G53610.2;AT3G53610.1;AT5G03520.2	AT5G59840.1 | Symbols:  | Ras-related small GTP-binding family protein | chr5:24107450-24109049 REVERSE LENGTH=216;AT5G03520.1 | Symbols: ATRAB8C, ATRABE1D, ATRAB-E1D, RAB-E1D, RAB8C | RAB GTPase homolog 8C | chr5:883679-885158 FORWARD LENGTH=216;AT3G46060
0	0	0	0	12801000	7590400	0	0	0	0	0	2361600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							3	3	3	20.4	20.4	20.4	24.504	0	8.0905	22753000	3	AT3G10060.1	AT3G10060.1	AT3G10060.1 | Symbols:  | FKBP-like peptidyl-prolyl cis-trans isomerase family protein | chr3:3102291-3103801 FORWARD LENGTH=230
25567000	19237000	34928000	29623000	30264000	29465000	0	3345800	8101300	5595600	18451000	18547000	79907000	53496000	108620000	100950000	104110000	66796000	0	11422000	11787000	10892000	16136000	23188000	55265000	51323000	52169000	41162000	38978000	41711000	14630000	10670000	5529400	9922500	29482000	22623000	63915000	43262000	37616000	45065000	50746000	45658000	22423000	13596000	16948000	15948000	21619000	22479000							7	7	6	71.9	71.9	53.1	7.3705	0	61.683	1583200000	115	AT5G03850.1;AT3G10090.1	AT5G03850.1;AT3G10090.1	AT5G03850.1 | Symbols:  | Nucleic acid-binding, OB-fold-like protein | chr5:1028542-1028736 REVERSE LENGTH=64;AT3G10090.1 | Symbols:  | Nucleic acid-binding, OB-fold-like protein | chr3:3108960-3109154 REVERSE LENGTH=64
0	0	0	0	0	1643300	0	1238000	0	724420	0	605320	0	0	0	0	0	0	1454600	2328500	0	0	0	0	0	0	0	0	0	0	0	3447200	0	0	0	0	0	1945000	0	0	0	0	0	0	0	0	0	0							2	2	2	11.3	11.3	11.3	25.344	0	5.0532	13386000	4	AT3G10920.2;AT3G10920.1	AT3G10920.2;AT3G10920.1	AT3G10920.2 | Symbols: MSD1 | manganese superoxide dismutase 1 | chr3:3418015-3419581 FORWARD LENGTH=230;AT3G10920.1 | Symbols: MSD1, MEE33, ATMSD1 | manganese superoxide dismutase 1 | chr3:3418015-3419581 FORWARD LENGTH=231
11349000	8114600	16276000	14756000	14341000	15972000	0	0	7656800	4378800	10233000	10531000	0	0	22319000	24548000	24433000	15087000	13925000	15754000	0	0	15944000	15520000	25752000	22109000	26941000	26723000	20223000	21585000	11644000	11675000	0	0	29673000	14624000	20525000	21101000	14681000	17990000	18030000	22452000	26565000	19827000	46967000	12962000	13746000	15162000							47	47	7	33.1	33.1	5.3	193.24	0	246.46	722090000	63	AT3G11130.1	AT3G11130.1	AT3G11130.1 | Symbols:  | Clathrin, heavy chain | chr3:3482575-3491667 REVERSE LENGTH=1705
0	0	0	0	0	0	0	0	0	0	0	0	248020000	215590000	124440000	135670000	348760000	221600000	539400000	579480000	190730000	197820000	199630000	225980000	937350000	866940000	934360000	743830000	635000000	628850000	402530000	422150000	611410000	546480000	714650000	613020000	533950000	388660000	435920000	420740000	476870000	346340000	417820000	334580000	766510000	657360000	284460000	313860000				RPN8b	RP	RPN	24	10	10	81	47.1	47.1	35.085	0	323.31	17065000000	605	AT3G11270.1;AT3G11270.2	AT3G11270.1;AT3G11270.2	AT3G11270.1 | Symbols: MEE34 | Mov34/MPN/PAD-1 family protein | chr3:3528989-3531317 FORWARD LENGTH=310;AT3G11270.2 | Symbols: MEE34 | Mov34/MPN/PAD-1 family protein | chr3:3528989-3531317 FORWARD LENGTH=307
3332100	3699900	4560900	4389900	5716500	5276900	2064400	2054900	0	0	1931900	2590500	0	0	0	8951100	5583100	0	0	0	0	0	0	0	4744100	5375100	0	4171500	0	0	0	0	0	0	0	0	6280500	5136200	0	3591600	6408700	5238400	0	2030700	0	0	0	0							3	3	3	11.2	11.2	11.2	32.714	0	5.013	93129000	6	AT3G11400.1;AT3G11400.2;AT5G06000.1	AT3G11400.1;AT3G11400.2	AT3G11400.1 | Symbols: EIF3G1, ATEIF3G1 | eukaryotic translation initiation factor 3G1 | chr3:3578536-3580366 FORWARD LENGTH=294;AT3G11400.2 | Symbols: EIF3G1, ATEIF3G1 | eukaryotic translation initiation factor 3G1 | chr3:3578536-3580366 FORWARD LENGTH=32
12261000	10088000	17903000	17625000	11691000	13886000	1058800	0	1277300	0	0	2399500	21934000	29100000	51306000	39930000	42900000	33961000	3576100	3183300	0	0	4945400	4018400	33820000	15050000	35574000	12478000	24706000	13006000	0	0	0	0	2098900	0	19171000	12528000	34561000	0	18154000	14814000	2444300	0	0	0	2016600	1948300							12	12	2	54	54	10.7	16.273	0	149.62	565410000	15	AT3G11510.1	AT3G11510.1	AT3G11510.1 | Symbols:  | Ribosomal protein S11 family protein | chr3:3623757-3624866 REVERSE LENGTH=150
26448000	26835000	24473000	20265000	26241000	28554000	15913000	16001000	19311000	16716000	19923000	20943000	16271000	22526000	37465000	38959000	22825000	21792000	33904000	28765000	12788000	0	10331000	0	45658000	45478000	26361000	18385000	27673000	35661000	44267000	37723000	10480000	13715000	0	0	50816000	44220000	15816000	12215000	18488000	15030000	25960000	23908000	0	0	0	10656000							7	7	3	44.4	44.4	21.1	29.092	0	157.72	1054700000	128	AT3G11630.1	AT3G11630.1	AT3G11630.1 | Symbols:  | Thioredoxin superfamily protein | chr3:3672189-3673937 FORWARD LENGTH=266
0	0	0	2060700	0	0	0	0	0	0	1415000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2922200	2016900	0	0	0	0	0	0	0	0	0	0							1	1	1	3.8	3.8	3.8	70.887	0	5.4649	8414800	2	AT3G11710.1	AT3G11710.1	AT3G11710.1 | Symbols: ATKRS-1 | lysyl-tRNA synthetase 1 | chr3:3702359-3705613 REVERSE LENGTH=626
14290000	13796000	18730000	18814000	16992000	20051000	0	0	0	494620	18229000	18195000	28502000	18812000	37519000	50211000	42741000	59346000	20630000	0	28555000	0	17056000	0	21299000	22813000	23130000	20385000	15214000	18551000	0	11969000	0	0	16991000	0	22731000	30020000	12566000	16358000	25376000	16571000	10657000	2058700	0	0	3981100	10582000							13	13	13	35.5	35.5	35.5	59.776	0	74.663	748570000	119	AT3G11830.1;AT3G11830.2	AT3G11830.1;AT3G11830.2	AT3G11830.1 | Symbols:  | TCP-1/cpn60 chaperonin family protein | chr3:3732734-3736156 FORWARD LENGTH=557;AT3G11830.2 | Symbols:  | TCP-1/cpn60 chaperonin family protein | chr3:3732734-3736156 FORWARD LENGTH=555
0	6079900	0	7110200	7576700	12550000	12170000	7392800	30899000	31086000	25887000	19926000	0	0	0	0	0	0	0	0	0	0	0	0	12156000	13260000	17445000	13272000	15746000	12682000	38720000	43818000	0	0	32446000	23922000	0	13603000	6429800	6981800	13183000	9826600	56939000	52568000	0	18531000	38837000	52429000							6	6	6	38.7	38.7	38.7	21.457	0	236.95	653470000	67	AT3G11930.1;AT3G11930.2;AT3G11930.4;AT3G11930.3	AT3G11930.1;AT3G11930.2;AT3G11930.4;AT3G11930.3	AT3G11930.1 | Symbols:  | Adenine nucleotide alpha hydrolases-like superfamily protein | chr3:3776371-3777393 FORWARD LENGTH=199;AT3G11930.2 | Symbols:  | Adenine nucleotide alpha hydrolases-like superfamily protein | chr3:3776371-3777393 FORWARD LENGTH=20
12266000	6894000	20472000	17466000	11328000	12878000	3704700	3350500	4383400	2279500	10557000	18427000	13012000	4031800	28920000	41654000	26245000	18137000	6436200	9684900	3796600	0	7158200	17353000	9550500	15992000	11130000	7698500	14318000	12862000	2925600	6108900	0	2252200	8428300	14677000	20489000	26926000	9357800	7880000	20081000	8764000	6296200	8540800	1801700	0	8644800	7871100							12	2	2	47.3	11.1	11.1	22.921	0	287.25	550280000	100	AT3G11940.2;AT3G11940.1	AT3G11940.2;AT3G11940.1	AT3G11940.2 | Symbols: ATRPS5A, AML1, RPS5A | ribosomal protein 5A | chr3:3778175-3779354 REVERSE LENGTH=207;AT3G11940.1 | Symbols: ATRPS5A, AML1, RPS5A | ribosomal protein 5A | chr3:3778175-3779354 REVERSE LENGTH=207
1883700	1854800	0	0	1507900	1765900	0	0	0	0	0	0	0	0	0	17782000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							23	5	3	66.3	19.6	15.9	41.674	0	23.619	38706000	6	AT3G12110.1;AT2G42170.1	AT3G12110.1	AT3G12110.1 | Symbols: ACT11 | actin-11 | chr3:3858116-3859609 FORWARD LENGTH=377
3388500	2797100	2504100	2534400	3106900	4200800	1443700	0	0	634850	1598100	0	7405300	0	10834000	23517000	0	3306400	283860	0	775740	0	0	0	863540	488090	2284100	1218200	219560	0	0	0	0	0	0	0	3301200	4031400	2072200	428240	2800100	0	0	0	0	0	0	0							6	6	3	40.4	40.4	21.7	21.982	0	53.958	86037000	13	AT3G12390.1	AT3G12390.1	AT3G12390.1 | Symbols:  | Nascent polypeptide-associated complex (NAC), alpha subunit family protein | chr3:3942344-3943595 FORWARD LENGTH=203
10655000	10624000	8650400	8688300	5240900	5454600	0	0	4315100	0	5801300	5969600	61806000	52335000	48674000	53053000	30892000	18745000	13002000	3224600	0	0	10668000	14036000	0	7787900	3436800	14797000	0	0	0	0	0	0	0	0	13601000	10038000	6113800	0	4790700	5560200	0	0	0	0	0	0							26	7	6	31.8	9.4	9.4	71.101	0	51.14	437960000	45	AT3G12580.1	AT3G12580.1	AT3G12580.1 | Symbols: HSP70, ATHSP70 | heat shock protein 70 | chr3:3991487-3993689 REVERSE LENGTH=650
12550000	7785000	33055000	36764000	47783000	38144000	22474000	15419000	24275000	14891000	20467000	12094000	5443500	9472200	51739000	63507000	16460000	11446000	35963000	22754000	7571300	8546400	10121000	12587000	25066000	23510000	9978400	27398000	35912000	44545000	40470000	36349000	13105000	6991000	15673000	0	65681000	59904000	5691700	6359800	17271000	13304000	30200000	24957000	4424700	2880500	12146000	10576000							18	18	11	42.8	42.8	27.4	50.111	0	158.39	1073700000	109	AT3G12780.1	AT3G12780.1	AT3G12780.1 | Symbols: PGK1 | phosphoglycerate kinase 1 | chr3:4061127-4063140 REVERSE LENGTH=481
0	0	0	0	0	2843100	0	0	0	3104200	0	2589600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							2	2	2	18.9	18.9	18.9	26.378	0	4.6013	8536800	2	AT3G12930.1	AT3G12930.1	AT3G12930.1 | Symbols:  | Lojap-related protein | chr3:4128465-4129616 FORWARD LENGTH=238
0	0	0	0	0	0	0	0	0	0	21286000	0	0	0	734720000	0	530530000	0	341250000	280870000	507280000	389490000	396580000	0	112590000	94354000	122290000	111540000	0	143460000	215620000	242600000	352890000	321080000	264070000	250280000	91488000	80749000	88311000	0	106010000	102860000	0	218060000	308470000	379070000	196960000	208770000							1	1	1	1.5	1.5	1.5	164.37	0.0039254	3.0305	7213600000	2	AT3G13090.1	AT3G13090.1	AT3G13090.1 | Symbols: ATMRP8, ABCC6, MRP8 | multidrug resistance-associated protein 8 | chr3:4203013-4208171 REVERSE LENGTH=1466
